ISBN,ISBN_10,ProductID,BTKey,Author,Title,PriceReguar,PriceDiscounted,30day_demand,Annotation,FormatPrimary,FormatPrimary_Description,FormatPrimary_QuantityPack,CountryOfPublication,LanguageCode,Classification_Merchandise,Classification_BookType,Classification_DeweyClass,Classification_LCClass,Classification_SeriesProduct,Subjects_General,Subjects_Bisac,Subjects_Library,ProductType,ProductLineID,ProductStatus,DateCreated
9780753467619,0753467615,0010048098,0010048098,"Llewelly, Claire",Dinosaur World,3.99,2.27,3,"At level 3 (reading alone with some help), sentences become more varied and longer, with more vocabulary being introduced. Includes a glossary and an index. Simultaneous.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,567.9,QE861.5 .L546 2012,Kingfisher Readers. Level 3,Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / Animals / Dinosaurs & Prehistoric Creatures,"Dinosaurs; Juvenile literature.
Dinosaurs.",Book,BOOK,,12/14/2012
9780753467633,0753467631,0010048124,0010048124,"Llewellyn, Claire",Volcanoes,3.99,2.27,0,"LEVEL 3 – READING ALONE WITH SOME HELP (orange)

Sentences will become more varied and longer and some more formal vocabulary will be introduced. Includes glossary and index.
Kingfisher Readers L3: Volcanoes by Claire Llewellyn
Starting with the essential question, ""What is a volcano?"" this book covers all aspects of volcanology, including the anatomy of an eruption, contemporary and ancient volcanoes, underwater volcanoes, and the scientists who study them. Amazing photographs draw readers in, and throughout the book ""Red-hot fact!"" boxes dish out fascinating information to keep it interesting. Key vocabulary within the text and a glossary and index at the back help kids strengthen their new reading skills.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,551.21,QE521.3 .L582 2012,Kingfisher Readers. Level 3,Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / Science & Nature / Earth Sciences / Earthquakes & Volcanoes,"Volcanoes; Juvenile literature.
Volcanoes.",Book,BOOK,,12/14/2012
9780753467657,0753467658,0010048109,0010048109,"Steele, Philip",Pirates,3.99,2.27,0,"Kingfisher Readers L4: Pirates By Philip Steele
Climb aboard, mateys, for more swashbuckling than has ever been seen in the pages of an early reader. Starting with who became pirates and why, and covering female pirates, terrible deeds, punishment, and all of the key accessories—flags, swords, treasure, hideouts, and more—this is a detailed and exciting look at life on the high seas. Along the way, readers will expand their skills with the introduction of challenging new vocabulary within the text, and callouts and fact boxes to highlight key information. Level 4 also adds a timeline for another key research skill. With all this action, kids might forget they're working on their reading at all!
LEVEL 4 – READING ALONE (cyan)
Sentence structure and vocabulary will be more varied with a wider range of sentence types, vocabulary and punctuation. Includes glossary and index.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,910.4/5,G535 .S745 2012,Kingfisher Readers. Level 4,Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / People & Places / General,"Pirates; Juvenile literature.
Pirates.",Book,BOOK,,12/14/2012
9780753467671,0753467674,0010185007,0010185007,"Ganeri, Anita",Weather,3.99,2.27,0,"LEVEL 4 – READING ALONE (cyan)

Sentence structure and vocabulary will be more varied with a wider range of sentence types, vocabulary and punctuation. Includes glossary and index.
Starting with the practical question, ""What is the weather today?"" Kingfisher Readers L4: Weather by Anita Ganeri dives into all aspects of weather, including different phenomena like wind, clouds, rainbows, snow and lightning, right up through destructive elements such as tornadoes and hurricanes. Readers also explore record-setting weather, climates, seasons, and the many ways we record and track the weather every day. Key scientific ideas are covered in short callouts throughout the book. A glossary and index at the back help define key terms from the text and let newly independent readers exercise their research skills.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,551.5,QC981.3 .G372 2012,Kingfisher Readers. Level 4,Juvenile Grades 1-2 Ages 6-7,JUVENILE NONFICTION / Science & Nature / Earth Sciences / Weather,"Weather; Juvenile literature.
Weather.",Book,BOOK,,12/14/2012
9780753467695,0753467690,0010185028,0010185028,"Steele, Philip",Ancient Egyptians,3.99,2.27,0,"Kingfisher Readers L5: Ancient Egyptians By Philip Steele
""In ancient Egypt, there was a secret valley."" So begins this in-depth look at one of the most fascinating of all nonfiction subjects, the Ancient Egyptians. From the tombs in the Valley of the Kings to treasures, everyday life, architecture, hieroglyphs, mummies, and more, this book covers all of the essential topics in a format that is designed to help independent readers further build their fluency. Beautiful art and photography draws readers through the material, and supplementary information such as a timeline, callouts, and fact boxes reinforce key ideas. More than three dozen advanced vocabulary words are highlighted throughout the text and defined in the glossary, making this the perfect introduction to this popular subject.
LEVEL 5 – READING FLUENTLY (yellow)
At this level there will be a more sophisticated range of sentences, vocabulary and language features. Includes glossary and index.",Paperback,48 p. : 9.00 H x 0.25 D x 6.25 W inches 0.20 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,932/.01,DT61 .S83 2012,Kingfisher Readers. Level 5,Juvenile Grades 1-2 Ages 6-7,JUVENILE NONFICTION / History / Ancient,"Egypt; Civilization; To 332 B.C.; Juvenile literature.
Egypt; Civilization; To 332 B.C.",Book,BOOK,,12/14/2012
9780753467718,0753467712,0010296871,0010296871,"Harrison, James",Rainforests,3.99,2.27,0,"LEVEL 5 – READING FLUENTLY (yellow)
At this level there will be a more sophisticated range of sentences, vocabulary and language features. Includes glossary and index.
Rainforests are a fascinating nonfiction topic for children, and this book is an engaging introduction to all aspects of this amazing environment. Starting with the essential question, ""What is a rainforest?"" Kingfisher Readers L5: Rainforests by James Harrison covers the geography, climate, the diverse and colorful animal life, and the people and resources we find there. Throughout the text, more than three dozen challenging words are subtly introduced, and a glossary and index at the back help readers stretch their vocabulary. The amazing photography and artwork work seamlessly with the text to help independent readers build their fluency and their confidence with this interesting subject.",Paperback,48 p. : 9.00 H x 0.25 D x 6.00 W inches 0.25 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,577.34,QH541.5.R27 H37 2012,Kingfisher Readers. Level 5,Juvenile Grades 1-2 Ages 6-7,JUVENILE NONFICTION / Science & Nature / Environmental Science & Ecosystems,"Rain forests; Juvenile literature.
Rain forest ecology; Juvenile literature.
Rain forests.
Rain forest ecology.",Book,BOOK,,12/15/2012
9780753468449,0753468441,0010704488,0010704488,"Caroll, Louise P.",Snakes Alive!,3.99,2.27,0,"The animals slither and glide right off the page in Kingfisher Readers L1: Snakes Alive! by Louise P. Caroll, an up-close look at the world of snakes. All the fascinating aspects of the snake are covered, from the elegant scales on their body to the way they move, what they eat, how they have their babies, and how they protect themselves. The beautiful photography highlights the amazing diversity of snakes and works seamlessly with the text to draw the reader in. New words are introduced throughout—fang, rattle, slither— and a glossary at the end helps reinforce the meanings.
LEVEL 1: BEGINNING TO READ Consists of short simple sentences, high-interest information, easy vocabulary with a high degree of phonic regularity, and lots of repetition. Guided Reading Levels: F, G",Paperback,32 p. : 9.25 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,597.96,QL666.O6 C36 2012,Kingfisher Readers. Level 1,Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / Animals / Reptiles & Amphibians,"Snakes; Juvenile literature.
Snakes.",Book,BOOK,,12/16/2012
9780753468456,075346845X,0010704486,0010704486,"Feldman, Thea",Jobs People Do,3.99,2.27,0,"Kingfisher Readers L1: Jobs People Do by Thea Feldman
Come along on a tour of all the interesting things people do as a job. From the farm to the city, and from the office to the stage, this book explores both the familiar jobs kids see every day like teachers and grocers, as well as more unusual jobs like astronaut and dancer. New words are introduced throughout the text with subtle highlighting—police officer, vet, mail carrier—and a glossary at the back gives the definition. The beautiful photography and the carefully constructed text work together to help new readers decode the amazing information.


LEVEL 1: BEGINNING TO READ Consists of short simple sentences, high-interest information, easy vocabulary with a high degree of phonic regularity, and lots of repetition. Guided Reading Levels: F, G",Paperback,32 p. : 9.25 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,331.702,HF5381.2 .F45 2012,Kingfisher Readers. Level 1,Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / People & Places / General,"Vocational guidance; Juvenile literature.
Occupations; Juvenile literature.
Professions; Juvenile literature.
Vocational guidance.
Occupations.
Professions.",Book,BOOK,,12/15/2012
9780753468784,0753468786,0010704490,0010704490,"Stones, Brenda",Where Animals Live,3.99,2.27,2,"From wasp's nests to webs, mole holes, termite mounds, and much more, Kingfisher Readers L2: Where Animals Live by Brenda Stones and Thea Feldman examines the many habitats and strategies animals use when making their homes. Familiar animals like foxes and swallows are joined by more exotic species like chimpanzees, polar bears, and penguins. Challenging vocabulary is highlighted throughout—burrow, den, migration—and the art and text weave together seamlessly to help readers put the words in context and develop increased confidence in their reading skills.
LEVEL 2: BEGINNING TO READ ALONE Simple and engaging, with plenty of interest and repetition. Vocabulary is easy and familiar, and sentences are mainly short and simple. Guided Reading Level: J",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,591.56/4,QL756 .S87 2012,Kingfisher Readers. Level 2,Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / Animals / General,"Animals; Habitations; Juvenile literature.
Animals; Habitations.",Book,BOOK,,12/15/2012
9780753468807,0753468808,0010704494,0010704494,"Llewellyn, Claire",Record Breakers,3.99,2.27,2,"Nothing hooks readers like record breakers, and this book compiles the biggest of everything into an early reader kids can't resist. Starting with animals, and moving through trees and plants, ships, planes, mountains, rivers, deserts, buildings, bridges and much more, each fascinating page of Kingfisher Readers L3: Record Breakers-The Biggest by Claire Llewellyn draws kids in with interwoven photography and text that pushes their reading skills a little further. ""Think big!"" fact boxes and an index add new elements, and a glossary at the back helps define vocabulary highlighted throughout the text.
LEVEL 3: READING ALONE WITH SOME HELP Accessible and engaging, with plenty of interest and repetition, and more variety of language and information than level 2. Text introduces a few more challenging words and a wider variety of tenses. Guided Reading Levels: K, L",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,31.02,AG243 .L54 2012,Kingfisher Readers. Level 3,Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / Animals / General,"Curiosities and wonders; Juvenile literature.
Curiosities and wonders.",Book,BOOK,,12/15/2012
9780753468821,0753468824,0010704498,0010704498,"Oxlade, Chris",Flight,3.99,2.27,0,"Very few things capture the human imagination like flight. Starting with natural flyers such as birds and squirrels, and then progressing through the history of man's quest to take to the air, Kingfisher Readers L4: Flight by Chris Oxlade looks at all of the aspects of flight including different types of flying machines, important inventions, the forces on a plane, and the challenges of getting into space. At this reading level, the concept of primary and secondary text is introduced with a main body, image captions, and callout boxes for short features. A deeper glossary and index complete the book, making this a fun choice for emerging readers who dream of flying themselves.
LEVEL 4: READING
ALONE
A greater variety of language and types of information than at level 3. More challenging vocabulary is introduced. Sentences remain clear, interesting, and unambiguous, but are slightly more complex.
Guided Reading Levels: N, O",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,629.1309,TL515 .O95 2012,"Kingfisher Readers, Level 4",Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / Transportation / Aviation,"Flight; Juvenile literature.
Aeronautics; History; Juvenile literature.
Flight.
Aeronautics; History.",Book,BOOK,,12/15/2012
9780753468845,0753468840,0010704504,0010704504,"Harrison, James",Space,3.99,2.27,2,"LEVEL 5: READING
FLUENTLY
For readers fast developing in confidence and ability. There is more text than at level 4, with more difficult vocabulary, more sophisticated information, and a range of tenses and sentence types. Information is still clear and interesting.
Guided Reading Levels: P, Q


Starting with the basic question ""What is space?"" and exploring all aspects of space including the earth's relationship with the sun, the moon, our neighbors in the solar system, our galaxy, astronomy, meteors, comets, space travel and much more, Kingfisher Readers L5: Space by James Harrison is a wonderful first introduction to this essential subject. At this level the text and pictures combine in a full reading experience with sophisticated vocabulary, primary and secondary layers of information, and a robust glossary and index for research. Newly independent readers will enjoy the sense of accomplishment they get from completing this title on their own.",Paperback,48 p. : 9.00 H x 0.25 D x 6.00 W inches 0.24 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,520,QB46 .H226 2012,"Kingfisher Readers, Level 5",Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / Science & Nature / Astronomy,"Astronomy; Juvenile literature.
Solar system; Juvenile literature.
Outer space; Juvenile literature.
Space sciences; Juvenile literature.
Astronomy.
Solar system.
Outer space.
Space sciences.",Book,BOOK,,12/16/2012
9780753468982,0753468980,0011480648,0011480648,"Feldman, Thea",Seasons,3.99,2.27,2,"Kingfisher Readers L1: Seasons by Thea Feldman
What do animals do in winter? What do people do in summer? This book covers a perennially popular topic—seasons of the year. All Level 1 readers consist of short simple sentences, easy vocabulary with a high degree of phonic regularity, and lots of repetition.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,508.2,QB637.4 .F45 2012,Kingfisher Readers. Level 1,Juvenile Grades 1-2 Ages 6-7,JUVENILE NONFICTION / Science & Nature / Earth Sciences / Weather,"Seasons; Juvenile literature.
Seasons.",Book,BOOK,,12/15/2012
9780753469002,0753469006,0010704484,0010704484,"Carroll, Louise P.",Busy As A Bee,3.99,2.27,3,"Everyone has heard the phrase ""busy as a bee,"" and in this book young readers get to see exactly what those bees are up to. From pollinating flowers and collecting nectar to beecommunication, life in the hive, making honey, and the role of the queen, Kingfisher Readers L1: Busy as a Bee by Louise P. Caroll covers every aspect of bee life in stunning up-close detail. Unfamiliar words like 'hive' are introduced throughout the text with subtle highlighting and the beautiful photography and text work together seamlessly to draw readers forward for a successful early reading experience. 
LEVEL 1: BEGINNING TO READ Consists of short simple sentences, high-interest information, easy vocabulary with a high degree of phonic regularity, and lots of repetition. Guided Reading Levels: F, G",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,595.79/9,QL565.2 .F44 2012,"Kingfisher Readers, Level 1",Juvenile Kindergarten Ages 5-6,"JUVENILE NONFICTION / Animals / Butterflies, Moths & Caterpillars","Bees; Juvenile literature.
Bees.",Book,BOOK,,12/16/2012
9780753469026,0753469022,0010704492,0010704492,"Feldman, Thea",Where We Live,3.99,2.27,0,"Kingfisher Readers L2: Where We Live by Brenda Stones and Thea Feldman
Come along on a global journey to examine the fascinating array of places and spaces that people call home. Beginning with the basic idea of shelter, readers examine the wide variety of climates, materials, and geography where humans choose to live, from an amazing mountaintop palace in Yemen to the canals of Venice, houses on stilts, caravans, yurts and more, readers will emerge from this book with new vocabulary-houseboat, shutters, thatch-and a newfound appreciation for the home they call their own.
LEVEL 2: BEGINNING TO READ ALONE Simple and engaging, with plenty of interest and repetition. Vocabulary is easy and familiar, and sentences are mainly short and simple. Guided Reading Level: J",Paperback,32 p. : 8.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,392.3/6,GT172 .S76 2012,"Kingfisher Readers, Level 2",Juvenile Kindergarten Ages 5-6,"JUVENILE NONFICTION / Animals / Butterflies, Moths & Caterpillars","Human geography; Juvenile literature.
Dwellings; Juvenile literature.
Manners and customs; Juvenile literature.
Human geography.
Dwellings.
Manners and customs.",Book,BOOK,,12/15/2012
9780753469040,0753469049,0010704496,0010704496,"Steele, Philip",Ancient Rome,3.99,2.27,1,"Many of the things we have today, such as our language, our laws, our buildings and our cooking started in ancient Rome. This book introduces new readers to the history and culture of the Romans, including the architecture, games, clothing, and interesting aspects of daily life such as bathing, studying, and entertainment. Kingfisher Readers L3: Ancient Rome By Philip Steele introduces important new vocabulary—conquer, empire, mosaic—and is woven together with beautiful photographs and illustrations, which help readers get the context. A timeline, index, and glossary complete the book, and help build research skills and confidence in reading.
LEVEL 3: READING ALONE
WITH SOME HELP
Accessible and engaging, with plenty of interest and repetition, and more variety of language and information than level 2. Text introduces a few more challenging words and a wider variety of tenses.
Guided Reading Levels: K, L",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,937,DG77 .S74 2012,"Kingfisher Readers, Level 3",Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / History / Ancient,"Rome; Civilization; Juvenile literature.
Rome; Civilization.",Book,BOOK,,12/17/2012
9780753469064,0753469065,0010704500,0010704500,"Ganeri, Anita",Sharks,3.99,2.27,5,"With their sharp teeth, legendary speed, and menacing reputation, sharks are a perennial non-fiction favorite, and Kingfisher Readers L4: Sharks by Anita Ganeri delivers an amazing array of information and stunning photography on all aspects of shark biology. From their amazing adaptations to their hunting, breeding, and threats to their habitat and survival, shark lovers will find answers to all their key questions as they progress. The introduction of primary and secondary text, in the form of captions and callouts helps build new reading skills, and the substantial glossary helps readers grow their vocabulary as they devour this fascinating subject.


LEVEL 4 – READING ALONE (cyan) 
Extent: 32pp, words per page: up to 100 
Sentence structure and vocabulary will be more varied with a wider range 
of sentence types, vocabulary and punctuation. Includes glossary and index. ",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,597.3,QL638.9 .G24 2012,"Kingfisher Readers, Level 4",Juvenile Kindergarten Ages 5-6,"JUVENILE NONFICTION / Readers / Beginner
JUVENILE NONFICTION / Animals / Marine Life","Sharks; Juvenile literature.
Sharks.",Book,BOOK,,12/15/2012
9780753469279,0753469278,0011480650,0011480650,"Feldman, Thea",Trucks,3.99,2.27,0,"What kind of truck carries cars? What kind of truck puts out fires? Truck lovers will delight in the many trucks pictured in Kingfisher Readers L2: Trucks by Brenda Stones and Thea Feldman. All Level 2 readers are simple and engaging, with plenty of interest and repetition. Vocabulary is easy and sentences are short and simple.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,388.3/44,TL230.15 .S77 2013,Kingfisher Readers. Level 2,Juvenile Grades 1-2 Ages 6-7,JUVENILE NONFICTION / Transportation / Cars & Trucks,"Trucks; Juvenile literature.
Trucks.",Book,BOOK,,12/16/2012
9780753469293,0753469294,0011480652,0011480652,"Oxlade, Chris",Cars,3.99,2.27,0,"From racecars to electric cars, from engines to tires, Kingfisher Readers L3: Cars by Chris Oxlade covers cars from multiple perspectives. Young information collectors will particularly enjoy the ""car fact"" callouts. All Level 3 readers are accessible and engaging and contain more variety of language and information than level 2. Text introduces a few more challenging words and a wider variety of tenses.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,629.222,TL147 .O9382 2013,Kingfisher Readers. Level 3,Juvenile Grades 1-2 Ages 6-7,JUVENILE NONFICTION / Transportation / Cars & Trucks,"Automobiles; Juvenile literature.
Automobiles.",Book,BOOK,,12/16/2012
9780753469330,0753469332,0011480658,0011480658,"Oxlade, Chris",Hurricanes,3.99,2.27,0,"How do hurricanes begin, and what happens when they strike land? Moving from the general to the specific, Kingfisher Readers L5: Hurricanes by Chris Oxlade explains the life cycle of a hurricane, and then relates what happened when famous hurricanes hit the United States and other countries around the world. All Level 5 readers are for students fast developing in confidence and ability. There is more difficult vocabulary, more text, more sophisticated information, and a range of tenses and sentence types",Paperback,48 p. : 9.00 H x 0.25 D x 5.75 W inches 0.22 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,551.55/2,QC944.2 .O949 2013,Kingfisher Readers. Level 5,Juvenile Grades 1-2 Ages 6-7,JUVENILE NONFICTION / Science & Nature / Earth Sciences / Weather,"Hurricanes; Juvenile literature.
Hurricanes.",Book,BOOK,,12/15/2012
9780753470879,075347087X,0011673380,0011673380,"Feldman, Thea",Tadpoles and Frogs,3.99,2.27,0,"LEVEL 1: BEGINNING TO READ
Extent: 32pp, 10 to 20 words per page
Text at level 1 consists of short and simple sentences, high-interest information, easy vocabulary with a high degree of phonic regularity and lots of repetition.
Tadpoles and Frogs introduces readers to the fascinating life cycle of a frog, and includes information about a variety of different frogs from around the world.",Paperback,32 pages : 9.00 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,597.8/9,QL668.E2 F445 2013,"Kingfisher Readers, Level 1",Juvenile Grades 1-2 Ages 6-7,"JUVENILE NONFICTION / Readers / Beginner
JUVENILE NONFICTION / Animals / Reptiles & Amphibians","Tadpoles; Juvenile literature.
Frogs; Life cycles; Juvenile literature.
Tadpoles.
Frogs; Life cycles.",Book,BOOK,,12/16/2012
9780753470893,0753470896,0011673391,0011673391,"Llewellyn, Claire",Fur and Feathers,3.99,2.27,3,"LEVEL BEGINNING TO READ ALONE
Extent: 32pp, up to 35 words per page
Text at level 2 is accessible and engaging with plenty of interest and repetition. Vocabulary is easy and familiar, and sentences are mainly short and simple.
Fur and Feathers helps young readers learn why animals have fur and feathers, and introduces them to lots of adorable furry and feathery creatures!",Paperback,32 pages : 9.00 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,591.47,QL942 .L54 2013,"Kingfisher Readers, Level 2",Juvenile Grades 1-2 Ages 6-7,"JUVENILE NONFICTION / Animals / General
JUVENILE NONFICTION / Readers / Intermediate","Feathers; Juvenile literature.
Fur; Juvenile literature.
Feathers.
Fur.",Book,BOOK,,12/15/2012
9780753470916,0753470918,0011480654,0011480654,"Ganeri, Anita",Creepy-Crawlies,3.99,2.27,0,"LEVEL 3 READING ALONE WITH SOME HELP
Extent: 32pp, 50 to75 words per pageText at level 3 is simple and engaging with plenty of interest and repetition, with some more variety of language and information than level 2. Text introduces a few more challenging words and a wider variety of tenses.
Spiders and insects may be yucky, but they sure are interesting. From hissing cockroaches to bloodsucking leaches, this book about mini beasts is not for the faint of heart! The high-interest subject matter and outrageous facts presented in this early nonfiction chapter book is perfect for reluctant readers, and beginning readers starting to read alone proficiently.
.",Paperback,32 pages : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,595,QL434.15 .G36 2013,"Kingfisher Readers, Level 3",Juvenile Grades 1-2 Ages 6-7,"JUVENILE NONFICTION / Animals / Insects, Spiders, etc.","Arthropoda; Juvenile literature.
Arthropods.",Book,BOOK,,12/15/2012
9780753470930,0753470934,0011673400,0011673400,"Steele, Philip",The Arctic And Antarctica,3.99,2.27,5,"LEVEL 4: READING ALONE
Extent: 32pp, 75 to 100 words per page
Text at level 4 has a greater variety of language and types of information than level 3. More challenging vocabulary is introduced. Sentences remain clear, interesting and unambiguous, but are slightly more complex than at lower levels.
The Arctic and Antarctica are awe-inspiring places. In this nonfiction chapter book, readers will learn about the animals, plants and people that inhabit them. Important and fascinating facts paired with captivating photographs help make The Arctic and Antarctica a not-to-be-missed journey to some of the most remote and interesting lands in the world.",Paperback,32 pages : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,998,G590 .S739 2013,"Kingfisher Readers, Level 4",Juvenile Grades 1-2 Ages 6-7,"JUVENILE NONFICTION / People & Places / Polar Regions
JUVENILE NONFICTION / Readers / Intermediate","Polar regions; Juvenile literature.
Polar regions.",Book,BOOK,,12/16/2012
9780753470954,0753470950,0011673408,0011673408,"Steele, Philip",Record Breakers,3.99,2.27,0,"LEVEL 5 READING FLUENTLY
Extent: 48pp, 75 to 100 words per page.
Text at level 5 is for readers fast developing in confidence and ability. There is more text than at level 4, with more difficult vocabulary, more sophisticated information and a range of tenses and sentence types. Information is still clear and appealing.
Packed with deadly animals, extreme sports, daredevil stunts and large-scale natural hazards, Record Breakers – The Most Dangerous is a no-holds-barred look at some of the most perilous situations in the world. Multiple text layers, callout boxes, and the detailed glossary and index help emergent readers truly comprehend all of the amazing information. This high-interest nonfiction chapter book that will captivate reluctant and proficient readers alike is one for the record books!",Paperback,48 pages : 9.00 H x 0.25 D x 6.00 W inches 0.25 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,31.02,AG243 .S74 2013,Kingfisher Readers. Level 5,Juvenile Grades 2-3 Ages 7-8,"JUVENILE NONFICTION / Curiosities & Wonders
JUVENILE NONFICTION / Science & Nature / General (see also headings under Animals or Technology)
JUVENILE NONFICTION / Readers / Intermediate","Curiosities and wonders; Juvenile literature.
Dangerous plants; Juvenile literature.
Dangerous animals; Juvenile literature.
Disasters; Juvenile literature.
Hazardous occupations; Juvenile literature.
Curiosities and wonders.
Dangerous plants.
Dangerous animals.
Disasters.
Hazardous occupations.",Book,BOOK,,12/15/2012
9780753471210,0753471213,0012066007,0012066007,"Stones, Brenda",What We Eat,3.99,2.27,22,"LEVEL 2 – BEGINNING TO READ ALONE 
up to 35 words per page
Text is accessible and engaging with plenty of interest and repetition. Vocabulary is easy and familiar, and sentences are mainly short and simple. Guided Reading levels: I, J
Kingfisher Readers L2 What We Eat by Brenda Stones and Thea Feldman 
What's for dinner? Starting with this essential question and then goes on to examine the diets of sixteen different animals, from elephants and giraffes to sharks, woodpeckers, and even humans. The concepts of carnivore, herbivore, and omnivore are all introduced and then reinforced throughout with symbols for each animal. The book concludes with an explanation of food chains in three different environments. More challenging vocabulary is highlighted throughout, and the art and text work together seamlessly to help readers develop increased confidence in their reading",Paperback,32 pages : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,641.3,TX355 .S77 2014,"Kingfisher Readers, Level 2",Juvenile Grades 1-2 Ages 6-7,"JUVENILE NONFICTION / Health & Daily Living / Diet & Nutrition
JUVENILE NONFICTION / Readers / Intermediate","Food; Juvenile literature.
Nutrition; Juvenile literature.
Food.
Nutrition.",Book,BOOK,,12/16/2012
9780753471234,075347123X,0012066013,0012066013,"Oxlade, Chris",Firefighters,3.99,2.27,0,"LEVEL 3 – READING ALONE WITH SOME HELP (orange)
Sentences will become more varied and longer and some more formal vocabulary will be introduced. Includes glossary and index. This beginning chapter book introduces children to ins and outs of being a firefighter. Through accessible vocabulary, vivid images, and clean layouts, Kingfisher Readers L3: Firefighters educates young readers on the way firefighters help the community. Details such as firefighting tools, vehicles, and equipment, how firefighters put out fires, and fire safety are all discussed in easy to follow chapters and side-bars perfect for beginning or struggling readers.",Paperback,32 pages : 8.75 H x 0.25 D x 5.75 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,363.37092,HD8039.F5 O95 2014,Kingfisher Readers. Level 3,Juvenile Grades 1-2 Ages 6-7,"JUVENILE NONFICTION / Careers
JUVENILE NONFICTION / Lifestyles / City & Town Life
JUVENILE NONFICTION / Readers / Intermediate","Fire fighters; Juvenile literature.
Fire extinction; Juvenile literature.
Fire fighters.
Fire extinction.",Book,BOOK,,12/15/2012
